sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
s0361	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04000	s0361-21N04000-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04000_S165_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04000_S165_L001_R2_001.fastq.gz	355966.461	378878.219
s0361	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04000	s0361-21N04000-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04000_S165_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04000_S165_L002_R2_001.fastq.gz	359406.759	383064.519
s0362	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04001	s0362-21N04001-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04001_S166_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04001_S166_L001_R2_001.fastq.gz	858748.343	889718.338
s0362	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04001	s0362-21N04001-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04001_S166_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04001_S166_L002_R2_001.fastq.gz	866335.49	898294.073
s0363	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04002	s0363-21N04002-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04002_S167_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04002_S167_L001_R2_001.fastq.gz	447251.019	474584.541
s0363	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04002	s0363-21N04002-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04002_S167_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04002_S167_L002_R2_001.fastq.gz	452680.971	480867.141
s0364	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04003	s0364-21N04003-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04003_S169_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04003_S169_L001_R2_001.fastq.gz	347543.177	371828.915
s0364	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04003	s0364-21N04003-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04003_S169_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04003_S169_L002_R2_001.fastq.gz	352240.872	377442.949
s0365	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04004	s0365-21N04004-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04004_S170_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04004_S170_L001_R2_001.fastq.gz	371192.585	398737.681
s0365	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04004	s0365-21N04004-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04004_S170_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04004_S170_L002_R2_001.fastq.gz	376381.249	405010.105
s0366	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04005	s0366-21N04005-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04005_S171_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04005_S171_L001_R2_001.fastq.gz	537706.801	576116.695
s0366	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04005	s0366-21N04005-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04005_S171_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04005_S171_L002_R2_001.fastq.gz	545801.015	585782.136
s0367	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04006	s0367-21N04006-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04006_S174_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04006_S174_L001_R2_001.fastq.gz	412315.244	443485.272
s0367	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04006	s0367-21N04006-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04006_S174_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04006_S174_L002_R2_001.fastq.gz	413876.869	446548.873
s0368	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04007	s0368-21N04007-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04007_S175_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04007_S175_L001_R2_001.fastq.gz	288407.622	299461.954
s0368	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04007	s0368-21N04007-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04007_S175_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04007_S175_L002_R2_001.fastq.gz	292840.411	304735.147
s0369	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04008	s0369-21N04008-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04008_S176_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04008_S176_L001_R2_001.fastq.gz	379652.732	406131.786
s0369	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04008	s0369-21N04008-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04008_S176_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04008_S176_L002_R2_001.fastq.gz	383472.537	411077.539
s0370	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04009	s0370-21N04009-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04009_S178_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04009_S178_L001_R2_001.fastq.gz	349119.971	361415.042
s0370	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04009	s0370-21N04009-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04009_S178_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04009_S178_L002_R2_001.fastq.gz	353447.592	366249.744
s0371	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04010	s0371-21N04010-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04010_S180_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04010_S180_L001_R2_001.fastq.gz	323568.814	343466.299
s0371	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04010	s0371-21N04010-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04010_S180_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04010_S180_L002_R2_001.fastq.gz	327443.43	348092.834
s0372	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04011	s0372-21N04011-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04011_S181_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04011_S181_L001_R2_001.fastq.gz	361933.122	384495.032
s0372	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04011	s0372-21N04011-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04011_S181_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04011_S181_L002_R2_001.fastq.gz	365561.267	388971.231
s0373	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04012	s0373-21N04012-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04012_S182_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04012_S182_L001_R2_001.fastq.gz	348524.809	374723.134
s0373	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04012	s0373-21N04012-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04012_S182_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04012_S182_L002_R2_001.fastq.gz	354758.499	382118.362
s0374	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04013	s0374-21N04013-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04013_S183_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04013_S183_L001_R2_001.fastq.gz	397609.245	425431.357
s0374	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04013	s0374-21N04013-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04013_S183_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04013_S183_L002_R2_001.fastq.gz	402087.996	431047.807
s0375	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04014	s0375-21N04014-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04014_S185_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04014_S185_L001_R2_001.fastq.gz	405578.934	425886.261
s0375	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04014	s0375-21N04014-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04014_S185_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04014_S185_L002_R2_001.fastq.gz	408429.672	429284.053
s0376	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04015	s0376-21N04015-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04015_S186_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04015_S186_L001_R2_001.fastq.gz	363563.013	391060.308
s0376	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04015	s0376-21N04015-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04015_S186_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04015_S186_L002_R2_001.fastq.gz	368146.928	397098.164
s0377	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04016	s0377-21N04016-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04016_S187_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04016_S187_L001_R2_001.fastq.gz	379116.643	410470.506
s0377	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04016	s0377-21N04016-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04016_S187_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04016_S187_L002_R2_001.fastq.gz	383518.947	416569.598
s0378	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04017	s0378-21N04017-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04017_S188_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04017_S188_L001_R2_001.fastq.gz	487618.627	511573.444
s0378	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04017	s0378-21N04017-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04017_S188_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04017_S188_L002_R2_001.fastq.gz	485731.851	510537.783
s0379	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04018	s0379-21N04018-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04018_S189_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04018_S189_L001_R2_001.fastq.gz	353070.894	382290.067
s0379	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04018	s0379-21N04018-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04018_S189_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04018_S189_L002_R2_001.fastq.gz	359210.599	389876.011
s0380	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04019	s0380-21N04019-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04019_S190_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04019_S190_L001_R2_001.fastq.gz	600637.283	611515.679
s0380	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04019	s0380-21N04019-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04019_S190_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04019_S190_L002_R2_001.fastq.gz	594644.331	605781.363
s0381	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04020	s0381-21N04020-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04020_S191_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04020_S191_L001_R2_001.fastq.gz	387488.605	415175.076
s0381	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04020	s0381-21N04020-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04020_S191_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04020_S191_L002_R2_001.fastq.gz	393397.951	422363.644
s0382	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04021	s0382-21N04021-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04021_S192_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04021_S192_L001_R2_001.fastq.gz	365419.153	385128.403
s0382	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04021	s0382-21N04021-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04021_S192_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04021_S192_L002_R2_001.fastq.gz	369748.334	390356.78
s0383	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04022	s0383-21N04022-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04022_S193_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04022_S193_L001_R2_001.fastq.gz	401415.102	423545.797
s0383	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04022	s0383-21N04022-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04022_S193_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04022_S193_L002_R2_001.fastq.gz	406745.878	429704.444
s0384	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04023	s0384-21N04023-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04023_S194_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04023_S194_L001_R2_001.fastq.gz	384803.048	413050.321
s0384	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04023	s0384-21N04023-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04023_S194_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04023_S194_L002_R2_001.fastq.gz	390389.432	419849.536
s0385	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04024	s0385-21N04024-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04024_S195_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04024_S195_L001_R2_001.fastq.gz	439285.693	469570.928
s0385	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04024	s0385-21N04024-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04024_S195_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04024_S195_L002_R2_001.fastq.gz	444579.808	476311.877
s0386	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04025	s0386-21N04025-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04025_S196_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04025_S196_L001_R2_001.fastq.gz	437022.789	471458.885
s0386	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04025	s0386-21N04025-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04025_S196_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04025_S196_L002_R2_001.fastq.gz	440463.539	476023.461
s0387	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04026	s0387-21N04026-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04026_S197_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04026_S197_L001_R2_001.fastq.gz	512144.251	529184.484
s0387	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04026	s0387-21N04026-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04026_S197_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04026_S197_L002_R2_001.fastq.gz	508800.26	526074.674
s0388	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04027	s0388-21N04027-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04027_S198_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04027_S198_L001_R2_001.fastq.gz	369815.453	388256.913
s0388	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04027	s0388-21N04027-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04027_S198_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04027_S198_L002_R2_001.fastq.gz	373696.04	392705.295
s0389	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04028	s0389-21N04028-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04028_S199_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04028_S199_L001_R2_001.fastq.gz	414128.738	428775.157
s0389	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04028	s0389-21N04028-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04028_S199_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04028_S199_L002_R2_001.fastq.gz	419082.633	433959.946
s0390	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04029	s0390-21N04029-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04029_S200_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04029_S200_L001_R2_001.fastq.gz	377943.099	381017.058
s0390	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04029	s0390-21N04029-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04029_S200_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04029_S200_L002_R2_001.fastq.gz	382017.774	384782.783
s0391	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04030	s0391-21N04030-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04030_S201_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04030_S201_L001_R2_001.fastq.gz	360761.806	365293.417
s0391	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04030	s0391-21N04030-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04030_S201_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04030_S201_L002_R2_001.fastq.gz	365387.927	369931.569
s0392	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04031	s0392-21N04031-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04031_S202_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04031_S202_L001_R2_001.fastq.gz	425137.859	439341.297
s0392	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04031	s0392-21N04031-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04031_S202_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04031_S202_L002_R2_001.fastq.gz	429384.957	443745.163
s0393	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04032	s0393-21N04032-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04032_S203_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04032_S203_L001_R2_001.fastq.gz	430745.545	442037.383
s0393	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04032	s0393-21N04032-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04032_S203_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04032_S203_L002_R2_001.fastq.gz	430581.721	441774.41
s0394	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N04033	s0394-21N04033-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04033_S204_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04033_S204_L001_R2_001.fastq.gz	394994.555	412261.219
s0394	2	Plate2	H5M7NDRX2	ILLUMINA	2	21N04033	s0394-21N04033-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04033_S204_L002_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N04033_S204_L002_R2_001.fastq.gz	398364.196	415912.126
s0395	1	Plate2	H5M7NDRX2	ILLUMINA	1	21N0873	s0395-21N0873-Plate2	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N0873_S44_L001_R1_001.fastq.gz	data/YEWA_transfer/YEWA_LCWG_Plate2_03212022_03312022/Rayne_7572_220328A7/21N0873_S44_L001_R2_001.fastq.gz	98228.567	103487.865
